Unnamed:,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Cluster
3676,1,0,0,0,0,0,0,0,0,0,0
3677,1,2,0,0,2,0,0,0,0,0,0
3678,1,1,0,0,1,0,0,0,0,0,0
3679,1,3,0,0,3,0,0,0,0,0,0
3680,1,2,0,0,2,0,0,0,0,0,0
3681,1,1,0,0,1,0,0,0,0,0,0
3682,1,0,0,0,0,0,0,0,0,0,0
3683,1,2,0,1,2,0,0,0,0,0,0
3684,1,0,0,0,0,0,0,0,0,0,0
3685,1,2,1,0,2,0,0,0,0,0,0
3686,0,34,104,5,29,3,1,1,0,0,0
3687,1,23,4,0,23,0,0,0,0,0,0
3688,1,1,0,0,1,0,0,0,0,0,0
3689,1,3,3,0,3,0,0,0,0,0,0
3690,1,2,2,0,2,0,0,0,0,0,0
3691,1,12,0,0,11,1,0,0,0,0,0
3692,1,9,0,0,8,1,0,0,0,0,0
3693,1,5,0,0,5,0,0,0,0,0,0
3694,0,54,236,17,43,10,1,0,0,0,0
3695,1,31,14,2,31,0,0,0,0,0,0
3696,0,4,0,0,3,1,0,0,0,0,0
3697,0,30,182,17,20,10,0,0,0,0,0
3698,1,22,4,0,22,0,0,0,0,0,0
3699,1,20,2,0,20,0,0,0,0,0,0
3700,1,4,0,0,4,0,0,0,0,0,0
3701,1,48,3,0,44,3,0,0,0,1,0
3702,1,3,0,0,3,0,0,0,0,0,0
3703,1,21,0,0,20,1,0,0,0,0,0
3704,0,39,237,16,34,5,0,0,0,0,0
3705,1,26,8,0,26,0,0,0,0,0,0
3706,1,12,2,0,12,0,0,0,0,0,0
3707,1,0,0,0,0,0,0,0,0,0,0
3708,0,30,197,4,24,6,0,0,0,0,0
3709,1,3,0,0,3,0,0,0,0,0,0
3710,1,44,11,0,44,0,0,0,0,0,0
3711,1,64,32,1,64,0,0,0,0,0,0
3712,1,3,0,0,3,0,0,0,0,0,0
3713,1,3,0,0,3,0,0,0,0,0,0
3714,1,17,0,0,17,0,0,0,0,0,0
3715,0,72,252,30,61,11,0,0,0,0,0
3716,1,21,4,0,20,1,0,0,0,0,0
3717,1,8,0,0,6,1,1,0,0,0,0
3718,1,336,4,18,333,2,1,0,0,0,0
3719,1,6,0,0,6,0,0,0,0,0,0
3720,1,2,0,0,2,0,0,0,0,0,0
3721,1,2,0,0,2,0,0,0,0,0,0
3722,1,4,0,0,4,0,0,0,0,0,0
3723,1,12,0,0,12,0,0,0,0,0,0
3724,0,7,3,1,7,0,0,0,0,0,0
3725,1,2,0,0,2,0,0,0,0,0,0
3726,1,4,0,0,4,0,0,0,0,0,0
3727,1,0,0,0,0,0,0,0,0,0,0
3728,1,5,0,0,5,0,0,0,0,0,0
3729,1,0,0,0,0,0,0,0,0,0,0
3730,1,2,0,0,2,0,0,0,0,0,0
3731,1,8,0,0,8,0,0,0,0,0,0
3732,1,2,0,0,2,0,0,0,0,0,0
3733,1,7,0,0,7,0,0,0,0,0,0
3734,1,5,0,0,5,0,0,0,0,0,0
3735,1,5,0,1,5,0,0,0,0,0,0
3736,1,0,0,0,0,0,0,0,0,0,0
3737,1,1,0,0,1,0,0,0,0,0,0
3738,1,0,0,0,0,0,0,0,0,0,0
3739,1,0,0,0,0,0,0,0,0,0,0
3740,1,4,0,0,4,0,0,0,0,0,0
3741,1,1,0,0,1,0,0,0,0,0,0
3742,1,2,0,0,2,0,0,0,0,0,0
3743,1,5,0,0,5,0,0,0,0,0,0
3744,1,3,0,0,3,0,0,0,0,0,0
3745,1,1,0,0,1,0,0,0,0,0,0
3746,1,2,0,0,2,0,0,0,0,0,0
3747,1,626,3,88,601,3,0,22,0,0,0
3748,1,4,0,0,4,0,0,0,0,0,0
3749,1,12,0,3,12,0,0,0,0,0,0
3750,1,8,0,0,8,0,0,0,0,0,0
3751,1,0,0,0,0,0,0,0,0,0,0
3752,1,2,0,0,2,0,0,0,0,0,0
3753,1,1,0,0,1,0,0,0,0,0,0
3754,1,7,0,0,7,0,0,0,0,0,0
3755,1,1,0,0,1,0,0,0,0,0,0
3756,1,1,0,0,1,0,0,0,0,0,0
3757,1,15,0,0,15,0,0,0,0,0,0
3758,1,10,0,0,10,0,0,0,0,0,0
3759,1,3,0,0,3,0,0,0,0,0,0
3760,1,6,0,1,5,1,0,0,0,0,0
3761,1,4,0,0,4,0,0,0,0,0,0
3762,1,0,0,0,0,0,0,0,0,0,0
3763,1,0,0,0,0,0,0,0,0,0,0
3764,1,3,0,0,3,0,0,0,0,0,0
3765,1,3,0,0,3,0,0,0,0,0,0
3766,1,3,0,0,3,0,0,0,0,0,0
3767,1,1,0,0,1,0,0,0,0,0,0
3768,1,3,0,0,3,0,0,0,0,0,0
3769,1,4,1,0,4,0,0,0,0,0,0
3770,1,1,0,0,1,0,0,0,0,0,0
3771,0,23,3,0,23,0,0,0,0,0,0
3772,1,3,0,0,3,0,0,0,0,0,0
3773,1,2,0,0,2,0,0,0,0,0,0
3774,1,4,0,0,4,0,0,0,0,0,0
3775,1,1,0,0,1,0,0,0,0,0,0
3776,1,0,0,0,0,0,0,0,0,0,0
3777,1,1,0,0,1,0,0,0,0,0,0
3778,1,3,0,0,3,0,0,0,0,0,0
3779,1,1,0,0,1,0,0,0,0,0,0
3780,1,1,0,0,1,0,0,0,0,0,0
3781,1,13,0,0,13,0,0,0,0,0,0
3782,1,0,0,0,0,0,0,0,0,0,0
3783,0,11,0,0,11,0,0,0,0,0,0
3784,1,4,0,0,4,0,0,0,0,0,0
3785,1,3,0,0,3,0,0,0,0,0,0
3786,1,1,0,0,1,0,0,0,0,0,0
3787,1,1,0,0,1,0,0,0,0,0,0
3788,1,2,0,0,2,0,0,0,0,0,0
3789,1,5,0,0,5,0,0,0,0,0,0
3790,1,10,0,0,10,0,0,0,0,0,0
3791,1,1,0,0,1,0,0,0,0,0,0
3792,1,1,0,0,1,0,0,0,0,0,0
3793,1,6,0,0,6,0,0,0,0,0,0
3794,1,0,0,0,0,0,0,0,0,0,0
3795,1,0,0,0,0,0,0,0,0,0,0
3796,1,2,0,0,2,0,0,0,0,0,0
3797,1,10,0,0,10,0,0,0,0,0,0
3798,1,1,0,0,1,0,0,0,0,0,0
3799,1,2,0,0,2,0,0,0,0,0,0
3800,1,2,0,0,2,0,0,0,0,0,0
3801,1,6,1,0,6,0,0,0,0,0,0
3802,1,1,0,0,1,0,0,0,0,0,0
3803,1,1,0,0,1,0,0,0,0,0,0
3804,1,1,0,0,1,0,0,0,0,0,0
3805,1,6,1,0,6,0,0,0,0,0,0
3806,1,2,0,0,2,0,0,0,0,0,0
3807,1,1,0,0,1,0,0,0,0,0,0
3808,1,2,0,0,2,0,0,0,0,0,0
3809,1,4,0,0,4,0,0,0,0,0,0
3810,1,2,0,0,2,0,0,0,0,0,0
3811,1,1,0,0,1,0,0,0,0,0,0
3812,1,1,0,0,1,0,0,0,0,0,0
3813,1,1,0,0,1,0,0,0,0,0,0
3814,1,2,0,0,2,0,0,0,0,0,0
3815,0,0,0,0,0,0,0,0,0,0,0
3816,0,134,5,1,133,1,0,0,0,0,0
3817,1,1,1,0,0,0,1,0,0,0,0
3818,1,2,0,0,2,0,0,0,0,0,0
3819,1,4,0,0,4,0,0,0,0,0,0
3820,1,1,0,0,1,0,0,0,0,0,0
3821,1,2,0,0,2,0,0,0,0,0,0
3822,1,2,0,0,2,0,0,0,0,0,0
3823,1,0,0,0,0,0,0,0,0,0,0
3824,1,2,0,0,2,0,0,0,0,0,0
3825,1,3,0,0,3,0,0,0,0,0,0
3826,1,1,0,0,1,0,0,0,0,0,0
3827,1,3,0,0,3,0,0,0,0,0,0
3828,1,2,0,0,2,0,0,0,0,0,0
3829,1,1,0,0,1,0,0,0,0,0,0
3830,1,3,0,0,3,0,0,0,0,0,0
3831,1,3,0,0,3,0,0,0,0,0,0
3832,1,3,3,1,3,0,0,0,0,0,0
3833,1,2,0,0,2,0,0,0,0,0,0
3834,1,1,0,1,1,0,0,0,0,0,0
3835,1,0,0,0,0,0,0,0,0,0,0
3836,1,2,0,0,2,0,0,0,0,0,0
3837,1,2,0,0,2,0,0,0,0,0,0
3838,1,0,0,0,0,0,0,0,0,0,0
3839,1,1,0,0,1,0,0,0,0,0,0
3840,1,2,0,0,2,0,0,0,0,0,0
3841,1,2,0,0,2,0,0,0,0,0,0
3842,1,3,0,0,3,0,0,0,0,0,0
3843,1,1,0,0,1,0,0,0,0,0,0
3844,1,4,0,0,2,2,0,0,0,0,0
3845,1,5,0,0,5,0,0,0,0,0,0
3846,1,4,0,3,4,0,0,0,0,0,0
3847,1,529,226,5,515,5,9,0,0,0,0
3848,0,984,5166,690,768,200,4,11,0,1,1
3849,1,373,54,1,362,7,4,0,0,0,0
3850,0,256,535,52,220,34,0,2,0,0,0
3851,0,1238,7895,1101,981,233,8,14,1,1,1
3852,1,315,34,1,309,3,3,0,0,0,0
3853,0,252,733,77,220,25,2,5,0,0,0
3854,0,1140,6523,879,901,214,7,10,3,5,1
3855,1,624,11,104,616,6,0,2,0,0,0
3856,0,174,324,31,151,21,0,2,0,0,0
3857,0,245,477,61,210,31,2,2,0,0,0
3858,0,1156,7208,997,845,282,10,14,2,3,1
3859,1,1818,33,5,1775,29,6,8,0,0,2
3860,1,876,133,4,865,5,6,0,0,0,0
3861,1,185,31,1,182,2,1,0,0,0,0
3862,0,763,4083,784,597,159,3,4,0,0,1
3863,0,288,1715,89,234,45,0,8,0,1,0
3864,0,910,5963,874,695,198,5,10,1,1,1
3865,1,352,29,3,323,2,3,23,1,0,0
3866,1,565,25,2,549,7,7,2,0,0,0
3867,0,856,5204,793,647,187,6,11,3,2,1
3868,0,509,17,131,386,3,18,102,0,0,1
3869,1,257,28,0,248,5,1,0,3,0,0
3870,0,1059,6535,915,827,215,3,8,3,3,1
3871,0,835,3919,684,606,217,2,4,1,5,1
3872,0,820,4829,739,523,276,6,13,2,0,1
3873,0,291,895,167,243,46,0,2,0,0,0
3874,0,1004,7061,1003,746,237,3,16,0,2,1
3875,1,359,47,3,350,4,4,1,0,0,0
3876,0,846,3692,1636,680,141,3,16,4,2,1
3877,1,426,40,5,420,6,0,0,0,0,0
3878,1,2402,97,3,2344,41,17,0,0,0,2
3879,1,258,37,3,250,5,3,0,0,0,0
3880,0,329,1909,137,240,85,1,2,0,1,0
3881,0,808,5516,760,597,198,6,5,1,1,1
3882,0,892,6622,1026,612,260,9,9,1,1,1
3883,1,195,22,2,191,3,0,1,0,0,0
3884,0,914,7013,1011,584,251,57,17,3,2,1
3885,0,1048,3740,974,866,165,5,8,1,3,1
3886,1,563,28,5,554,4,4,1,0,0,0
3887,0,703,4007,844,548,139,4,7,3,2,1
3888,1,707,63,3,694,7,6,0,0,0,0
3889,1,213,5,2,209,3,1,0,0,0,0
3890,0,250,1061,54,213,36,0,0,1,0,0
3891,0,829,6940,1055,648,166,5,4,2,4,1
3892,0,1078,9452,1379,820,234,8,10,3,3,1
3893,1,287,65,3,280,1,6,0,0,0,0
3894,0,305,1724,223,248,49,3,2,2,1,0
3895,0,543,2041,476,445,87,3,8,0,0,1
3896,0,300,297,60,267,29,3,1,0,0,0
3897,0,840,7145,1136,624,196,6,8,2,4,1
3898,0,840,4018,1412,683,144,6,6,0,1,1
3899,1,273,69,5,260,6,7,0,0,0,0
3900,1,576,158,8,562,10,4,0,0,0,0
3901,1,293,0,1,286,7,0,0,0,0,0
3902,1,581,20,0,545,6,28,1,1,0,0
3903,1,751,35,2,733,7,11,0,0,0,0
3904,1,473,83,4,450,20,0,3,0,0,0
3905,1,1386,51,6,1367,9,10,0,0,0,2
3906,1,434,58,17,420,7,6,1,0,0,0
3907,1,391,8,48,278,0,13,97,1,2,1
3908,1,280,29,4,277,3,0,0,0,0,0
3909,1,345,70,2,335,4,5,1,0,0,0
3910,1,296,31,5,291,1,4,0,0,0,0
3911,1,186,19,1,174,5,7,0,0,0,0
3912,1,358,12,2,348,4,5,1,0,0,0
3913,1,414,5,61,356,0,1,57,0,0,1
3914,1,429,88,0,415,3,10,1,0,0,0
3915,1,136,18,1,134,2,0,0,0,0,0
3916,1,125,4,2,123,1,0,1,0,0,0
3917,1,251,18,2,246,3,2,0,0,0,0
3918,1,158,9,1,157,1,0,0,0,0,0
3919,1,177,16,1,171,3,3,0,0,0,0
3920,1,287,38,2,260,0,12,2,1,12,1
3921,1,153,7,42,148,0,2,3,0,0,0
3922,1,214,18,1,211,1,2,0,0,0,0
3923,1,806,51,0,770,23,12,1,0,0,0
3924,1,312,37,6,303,5,4,0,0,0,0
3925,1,244,30,5,237,3,4,0,0,0,0
3926,1,637,64,8,627,8,2,0,0,0,0
3927,1,195,15,0,188,4,3,0,0,0,0
3928,1,287,43,3,281,4,2,0,0,0,0
3929,1,357,59,3,341,6,10,0,0,0,0
3930,1,182,27,1,176,4,2,0,0,0,0
3931,1,307,51,4,301,5,1,0,0,0,0
3932,1,403,89,4,391,8,4,0,0,0,0
3933,1,211,24,1,209,2,0,0,0,0,0
3934,1,300,46,1,285,0,8,7,0,0,0
3935,1,287,29,3,278,4,5,0,0,0,0
3936,1,223,19,1,211,7,1,0,4,0,0
3937,1,181,15,0,179,2,0,0,0,0,0
3938,1,56,3,0,54,1,1,0,0,0,0
3939,1,378,48,3,367,4,6,0,1,0,0
3940,1,397,87,10,383,5,9,0,0,0,0
3941,1,397,76,4,382,9,6,0,0,0,0
3942,1,940,49,1,862,40,38,0,0,0,2
3943,1,138,8,0,136,2,0,0,0,0,0
3944,1,78,5,1,78,0,0,0,0,0,0
3945,1,128,5,4,123,1,4,0,0,0,0
3946,1,306,32,4,302,2,2,0,0,0,0
3947,1,128,12,1,123,1,4,0,0,0,0
3948,1,119,9,0,115,2,1,1,0,0,0
3949,1,96,5,2,92,0,3,0,1,0,0
3950,1,354,66,2,348,3,3,0,0,0,0
3951,1,121,11,1,114,7,0,0,0,0,0
3952,1,94,9,1,90,0,3,0,1,0,0
3953,1,164,15,5,158,0,6,0,0,0,0
3954,1,342,34,1,326,12,4,0,0,0,0
3955,1,163,13,0,159,4,0,0,0,0,0
3956,1,73,11,0,71,1,1,0,0,0,0
3957,1,247,17,1,241,3,1,2,0,0,0
3958,1,53,3,0,50,3,0,0,0,0,0
3959,1,120,17,0,117,3,0,0,0,0,0
3960,1,155,31,1,144,4,7,0,0,0,0
3961,1,431,27,0,414,10,6,1,0,0,0
3962,1,110,15,0,108,2,0,0,0,0,0
3963,1,187,18,0,183,4,0,0,0,0,0
3964,1,105,20,0,104,0,1,0,0,0,0
3965,1,99,16,0,97,2,0,0,0,0,0
3966,1,161,18,0,158,3,0,0,0,0,0
3967,1,91,6,0,82,0,0,0,8,1,0
3968,1,316,65,16,306,4,6,0,0,0,0
3969,1,91,5,0,87,2,2,0,0,0,0
3970,1,151,9,1,147,1,3,0,0,0,0
3971,1,70,12,0,66,0,2,1,1,0,0
3972,0,154,821,75,120,32,0,2,0,0,0
3973,0,208,981,108,165,37,1,3,2,0,0
3974,0,2,0,0,2,0,0,0,0,0,0
3975,0,17,0,1,16,1,0,0,0,0,0
3976,0,9,0,1,9,0,0,0,0,0,0
3977,0,123,524,56,100,21,0,1,1,0,0
3978,0,157,591,61,123,29,1,3,1,0,0
3979,0,24,0,0,24,0,0,0,0,0,0
3980,0,27,0,4,27,0,0,0,0,0,0
3981,0,190,723,85,127,55,1,5,0,2,0
3982,0,19,0,0,19,0,0,0,0,0,0
3983,0,22,2,1,22,0,0,0,0,0,0
3984,0,164,1120,67,120,40,0,2,2,0,0
3985,0,186,817,68,154,27,2,3,0,0,0
3986,0,41,0,0,41,0,0,0,0,0,0
3987,0,249,1734,247,198,47,1,3,0,0,0
3988,0,83,272,14,73,10,0,0,0,0,0
3989,0,156,333,97,124,30,1,0,0,1,0
3990,0,219,994,112,174,40,3,1,0,1,0
3991,0,7,0,0,7,0,0,0,0,0,0
3992,0,123,574,49,103,18,0,2,0,0,0
3993,0,171,408,38,143,27,1,0,0,0,0
3994,0,180,1002,76,148,28,2,0,1,1,0
3995,1,325,10,1,319,4,1,1,0,0,0
3996,0,164,518,40,138,23,1,2,0,0,0
3997,0,24,0,1,23,1,0,0,0,0,0
3998,0,215,1229,84,167,44,0,2,1,1,0
3999,0,75,450,25,63,12,0,0,0,0,0
4000,0,134,360,65,107,27,0,0,0,0,0
4001,0,145,746,61,113,31,0,1,0,0,0
4002,1,68,4,0,68,0,0,0,0,0,0
4003,0,22,4,0,21,1,0,0,0,0,0
4004,0,160,1020,61,122,38,0,0,0,0,0
4005,0,91,432,32,77,14,0,0,0,0,0
4006,0,132,332,56,101,31,0,0,0,0,0
4007,0,20,2,0,20,0,0,0,0,0,0
4008,0,150,568,30,110,38,1,1,0,0,0
4009,1,43,2,0,43,0,0,0,0,0,0
4010,0,203,775,62,161,37,2,3,0,0,0
4011,0,53,134,10,44,9,0,0,0,0,0
4012,0,26,3,3,25,1,0,0,0,0,0
4013,0,103,440,69,80,20,1,1,0,1,0
4014,0,31,4,0,31,0,0,0,0,0,0
4015,0,133,758,52,108,24,0,1,0,0,0
4016,0,124,416,41,104,20,0,0,0,0,0
4017,1,34,1,0,34,0,0,0,0,0,0
4018,0,28,1,2,28,0,0,0,0,0,0
4019,0,13,0,0,13,0,0,0,0,0,0
4020,0,114,938,59,86,27,1,0,0,0,0
4021,1,500,9,15,497,1,2,0,0,0,0
4022,1,15,0,0,15,0,0,0,0,0,0
4023,1,35,0,15,35,0,0,0,0,0,0
4024,1,5,0,15,5,0,0,0,0,0,0
4025,1,5,0,15,5,0,0,0,0,0,0
4026,1,2,0,15,2,0,0,0,0,0,0
4027,1,25,1,1,25,0,0,0,0,0,0
4028,0,0,0,0,0,0,0,0,0,0,0
4029,0,1,0,1,1,0,0,0,0,0,0
4030,0,4,0,0,4,0,0,0,0,0,0
4031,0,0,0,0,0,0,0,0,0,0,0
4032,0,2,0,0,2,0,0,0,0,0,0
4033,0,1,0,3,1,0,0,0,0,0,0
4034,0,2,0,0,2,0,0,0,0,0,0
4035,0,0,0,0,0,0,0,0,0,0,0
4036,0,4,0,3,4,0,0,0,0,0,0
4037,0,0,0,0,0,0,0,0,0,0,0
4038,0,0,0,0,0,0,0,0,0,0,0
4039,0,0,0,0,0,0,0,0,0,0,0
4040,0,0,0,0,0,0,0,0,0,0,0
4041,0,1,0,0,1,0,0,0,0,0,0
4042,0,0,0,0,0,0,0,0,0,0,0
4043,0,0,0,0,0,0,0,0,0,0,0
4044,0,1,0,0,1,0,0,0,0,0,0
4045,0,3,0,0,3,0,0,0,0,0,0
4046,0,0,0,0,0,0,0,0,0,0,0
4047,0,0,0,0,0,0,0,0,0,0,0
4048,0,0,0,0,0,0,0,0,0,0,0
4049,0,5,0,0,4,1,0,0,0,0,0
4050,0,2,0,0,2,0,0,0,0,0,0
4051,0,9,0,0,9,0,0,0,0,0,0
4052,0,2,0,0,2,0,0,0,0,0,0
4053,0,2,0,0,2,0,0,0,0,0,0
4054,0,1,0,0,1,0,0,0,0,0,0
4055,0,0,0,0,0,0,0,0,0,0,0
4056,0,2,0,0,2,0,0,0,0,0,0
4057,0,0,0,0,0,0,0,0,0,0,0
4058,0,1,0,0,1,0,0,0,0,0,0
4059,0,1,0,0,1,0,0,0,0,0,0
4060,0,3,0,0,3,0,0,0,0,0,0
4061,0,0,0,0,0,0,0,0,0,0,0
4062,0,1,0,0,1,0,0,0,0,0,0
4063,0,0,0,0,0,0,0,0,0,0,0
4064,0,0,0,0,0,0,0,0,0,0,0
4065,0,0,0,0,0,0,0,0,0,0,0
4066,0,0,0,0,0,0,0,0,0,0,0
4067,0,0,0,0,0,0,0,0,0,0,0
4068,0,0,0,0,0,0,0,0,0,0,0
4069,0,1,0,0,1,0,0,0,0,0,0
4070,0,0,0,0,0,0,0,0,0,0,0
4071,0,1,0,0,1,0,0,0,0,0,0
4072,0,1,0,0,1,0,0,0,0,0,0
4073,0,3,0,0,3,0,0,0,0,0,0
4074,0,0,0,0,0,0,0,0,0,0,0
4075,0,1,0,0,1,0,0,0,0,0,0
4076,0,1,0,0,1,0,0,0,0,0,0
4077,0,0,0,0,0,0,0,0,0,0,0
4078,0,3,0,0,3,0,0,0,0,0,0
4079,0,5,0,0,5,0,0,0,0,0,0
4080,0,2,0,0,2,0,0,0,0,0,0
4081,0,4,0,1,4,0,0,0,0,0,0
4082,0,0,0,0,0,0,0,0,0,0,0
4083,0,0,0,0,0,0,0,0,0,0,0
4084,0,1,0,1,1,0,0,0,0,0,0
4085,0,2,0,0,2,0,0,0,0,0,0
4086,0,2,0,0,2,0,0,0,0,0,0
4087,0,0,0,0,0,0,0,0,0,0,0
4088,0,3,0,0,3,0,0,0,0,0,0
4089,0,2,0,1,2,0,0,0,0,0,0
4090,0,0,0,0,0,0,0,0,0,0,0
4091,0,3,0,0,3,0,0,0,0,0,0
4092,0,3,0,0,3,0,0,0,0,0,0
4093,0,2,0,0,2,0,0,0,0,0,0
4094,0,1,0,0,1,0,0,0,0,0,0
4095,0,2,0,0,2,0,0,0,0,0,0
4096,0,2,0,0,1,1,0,0,0,0,0
4097,0,1,0,1,1,0,0,0,0,0,0
4098,0,2,0,1,2,0,0,0,0,0,0
4099,0,4,0,0,4,0,0,0,0,0,0
4100,0,2,0,0,2,0,0,0,0,0,0
4101,0,5,0,0,5,0,0,0,0,0,0
4102,0,4,0,0,4,0,0,0,0,0,0
4103,0,0,0,0,0,0,0,0,0,0,0
4104,0,1,0,0,1,0,0,0,0,0,0
4105,0,12,1,4,12,0,0,0,0,0,0
4106,0,6,0,12,6,0,0,0,0,0,0
4107,0,12,0,14,12,0,0,0,0,0,0
4108,0,1,0,0,1,0,0,0,0,0,0
4109,0,12,0,8,12,0,0,0,0,0,0
4110,0,11,0,7,11,0,0,0,0,0,0
4111,0,10,0,0,10,0,0,0,0,0,0
4112,0,4,0,0,4,0,0,0,0,0,0
4113,0,0,0,0,0,0,0,0,0,0,0
4114,0,2,0,0,2,0,0,0,0,0,0
4115,0,0,0,0,0,0,0,0,0,0,0
4116,0,0,0,0,0,0,0,0,0,0,0
4117,0,1,0,0,1,0,0,0,0,0,0
4118,0,0,0,0,0,0,0,0,0,0,0
4119,0,1,0,0,1,0,0,0,0,0,0
4120,0,0,0,0,0,0,0,0,0,0,0
4121,0,0,0,0,0,0,0,0,0,0,0
4122,0,0,0,0,0,0,0,0,0,0,0
4123,0,4,0,0,4,0,0,0,0,0,0
4124,0,1,0,0,1,0,0,0,0,0,0
4125,0,0,0,0,0,0,0,0,0,0,0
4126,0,0,0,0,0,0,0,0,0,0,0
4127,0,0,0,0,0,0,0,0,0,0,0
4128,0,0,0,0,0,0,0,0,0,0,0
4129,0,2,0,0,2,0,0,0,0,0,0
4130,0,2,0,1,2,0,0,0,0,0,0
4131,0,1,0,1,1,0,0,0,0,0,0
4132,0,0,0,1,0,0,0,0,0,0,0
4133,0,0,0,0,0,0,0,0,0,0,0
4134,0,3,0,0,3,0,0,0,0,0,0
4135,0,0,0,0,0,0,0,0,0,0,0
4136,0,1,0,1,1,0,0,0,0,0,0
4137,0,2,0,0,2,0,0,0,0,0,0
4138,0,0,0,0,0,0,0,0,0,0,0
4139,0,0,0,0,0,0,0,0,0,0,0
4140,0,0,0,0,0,0,0,0,0,0,0
4141,0,1,0,0,1,0,0,0,0,0,0
4142,0,3,0,0,3,0,0,0,0,0,0
4143,0,1,0,0,1,0,0,0,0,0,0
4144,0,4,0,1,4,0,0,0,0,0,0
4145,0,3,0,0,3,0,0,0,0,0,0
4146,0,1,0,0,1,0,0,0,0,0,0
4147,0,1,0,0,1,0,0,0,0,0,0
4148,0,1,0,0,0,1,0,0,0,0,0
4149,0,2,0,0,2,0,0,0,0,0,0
4150,0,0,0,0,0,0,0,0,0,0,0
4151,0,2,0,1,2,0,0,0,0,0,0
4152,0,64,91,322,54,7,1,2,0,0,0
4153,0,1,0,0,1,0,0,0,0,0,0
4154,0,34,73,242,27,5,1,0,0,1,0
4155,0,0,0,0,0,0,0,0,0,0,0
4156,0,0,0,0,0,0,0,0,0,0,0
4157,0,3,0,1,3,0,0,0,0,0,0
4158,0,4,0,1,4,0,0,0,0,0,0
4159,0,7,0,0,7,0,0,0,0,0,0
4160,0,4,0,0,3,1,0,0,0,0,0
4161,0,0,0,0,0,0,0,0,0,0,0
4162,0,1,0,0,1,0,0,0,0,0,0
4163,0,3,0,0,2,1,0,0,0,0,0
4164,0,5,0,0,5,0,0,0,0,0,0
4165,0,4,0,0,4,0,0,0,0,0,0
4166,1,1,1,1,1,0,0,0,0,0,0
4167,0,1,0,0,1,0,0,0,0,0,0
4168,0,5,0,1,5,0,0,0,0,0,0
4169,0,5,0,0,5,0,0,0,0,0,0
4170,0,0,0,0,0,0,0,0,0,0,0
4171,0,4,0,1,4,0,0,0,0,0,0
4172,0,3,0,0,3,0,0,0,0,0,0
4173,0,7,0,0,7,0,0,0,0,0,0
4174,0,4,0,0,4,0,0,0,0,0,0
4175,0,3,0,0,3,0,0,0,0,0,0
4176,0,1,0,1,1,0,0,0,0,0,0
4177,0,1,0,0,1,0,0,0,0,0,0
4178,0,0,0,0,0,0,0,0,0,0,0
4179,0,1,0,0,1,0,0,0,0,0,0
4180,0,2,0,0,2,0,0,0,0,0,0
4181,0,4,0,0,4,0,0,0,0,0,0
4182,0,3,0,0,3,0,0,0,0,0,0
4183,0,3,0,0,3,0,0,0,0,0,0
4184,0,2,0,0,2,0,0,0,0,0,0
4185,0,3,0,0,3,0,0,0,0,0,0
4186,0,2,0,0,2,0,0,0,0,0,0
4187,0,1,0,0,1,0,0,0,0,0,0
4188,0,1,0,0,1,0,0,0,0,0,0
4189,0,2,0,0,2,0,0,0,0,0,0
4190,0,11,0,0,10,1,0,0,0,0,0
4191,0,3,0,0,3,0,0,0,0,0,0
4192,0,6,0,0,6,0,0,0,0,0,0
4193,0,1,0,0,1,0,0,0,0,0,0
4194,0,2,0,0,2,0,0,0,0,0,0
4195,0,0,0,0,0,0,0,0,0,0,0
4196,0,2,0,0,2,0,0,0,0,0,0
4197,0,0,0,0,0,0,0,0,0,0,0
4198,0,1,0,0,1,0,0,0,0,0,0
4199,0,7,1,0,7,0,0,0,0,0,0
4200,0,0,0,0,0,0,0,0,0,0,0
4201,0,3,0,1,3,0,0,0,0,0,0
4202,0,1,0,0,1,0,0,0,0,0,0
4203,0,1,0,0,1,0,0,0,0,0,0
4204,0,1,0,0,1,0,0,0,0,0,0
4205,0,3,0,0,3,0,0,0,0,0,0
4206,0,0,0,0,0,0,0,0,0,0,0
4207,0,1,0,0,1,0,0,0,0,0,0
4208,0,4,0,0,4,0,0,0,0,0,0
4209,0,3,0,0,3,0,0,0,0,0,0
4210,0,2,0,0,2,0,0,0,0,0,0
4211,0,4,0,0,4,0,0,0,0,0,0
4212,0,0,0,0,0,0,0,0,0,0,0
4213,0,5,0,0,4,1,0,0,0,0,0
4214,1,1,0,0,0,1,0,0,0,0,0
4215,1,1,1,0,0,1,0,0,0,0,0
4216,0,9,0,0,9,0,0,0,0,0,0
4217,0,5,0,0,5,0,0,0,0,0,0
4218,0,3,0,0,3,0,0,0,0,0,0
4219,0,7,0,0,7,0,0,0,0,0,0
4220,0,2,0,0,2,0,0,0,0,0,0
4221,0,4,0,0,4,0,0,0,0,0,0
4222,0,5,0,0,5,0,0,0,0,0,0
4223,0,3,0,0,3,0,0,0,0,0,0
4224,0,5,0,0,5,0,0,0,0,0,0
4225,0,8,0,0,8,0,0,0,0,0,0
4226,0,2,0,0,2,0,0,0,0,0,0
4227,0,3,0,0,3,0,0,0,0,0,0
4228,0,2,0,0,2,0,0,0,0,0,0
4229,0,4,0,0,4,0,0,0,0,0,0
4230,0,3,0,0,3,0,0,0,0,0,0
